date,title,description,sentiment,confidence
2025-06-29,Top Restaurant Stocks Worth Watching – June 27th,"Uber Technologies, Berkshire Hathaway, McDonald’s, Booking, Alibaba Group, CocaCola, and Coupang are the seven Restaurant stocks to watch today, according to MarketBeat’s stock screener tool. Restaurant stocks are equity shares of companies operating in the f…",neutral,0.9485518932342529
2025-06-29,Transportation Stocks To Watch Now – June 27th,"Uber Technologies, BigBear.ai, Berkshire Hathaway, Caterpillar, and Chevron are the five Transportation stocks to watch today, according to MarketBeat’s stock screener tool. Transportation stocks are shares of publicly traded companies that provide services f…",neutral,0.9483952522277832
2025-06-29,Utility Stocks To Follow Today – June 27th,"Tesla, Berkshire Hathaway, Ford Motor, Eaton, and Riot Platforms are the five Utility stocks to watch today, according to MarketBeat’s stock screener tool. Utility stocks represent shares in companies that provide essential public services—such as electricity…",neutral,0.9519214630126953
2025-06-29,Top Apparel Stocks To Follow Today – June 26th,"Costco Wholesale, Berkshire Hathaway, and NIKE are the three Apparel stocks to watch today, according to MarketBeat’s stock screener tool. Apparel stocks are the quantities of clothing and related accessories that a retailer, wholesaler or manufacturer holds …",neutral,0.9338898658752441
2025-06-29,Warren Buffett to donate $6 billion in Berkshire Hathaway shares to THESE five charities as part of Giving Pledge,"Warren Buffett is donating $6 billion in Berkshire Hathaway shares to five foundations. This is a part of the ‘Giving Pledge’, where billionaires promise to give away their fortune either during their lifetime or upon death.",neutral,0.9393245577812195
2025-06-29,Promising Space Stocks To Follow Today – June 27th,"Alphabet, Boeing, GE Aerospace, Berkshire Hathaway, Eaton, Rocket Lab, and Howmet Aerospace are the seven Space stocks to watch today, according to MarketBeat’s stock screener tool. Space stocks are shares of publicly traded companies whose core businesses in…",neutral,0.949425458908081
2025-06-29,Promising Nuclear Stocks To Follow Today – June 27th,"Oklo, GE Vernova, and Berkshire Hathaway are the three Nuclear stocks to watch today, according to MarketBeat’s stock screener tool. Nuclear stocks are the total inventory of nuclear warheads and their associated delivery systems (such as missiles, bombers or…",neutral,0.9451197385787964
2025-06-28,Warren Buffett announces $6 billion in donations to five foundations - AP News,Warren Buffett announces $6 billion in donations to five foundationsAP News Buffett donates $6B in Berkshire stock to 5 foundations: Lifetime giving tops $60BFox Business Warren Buffett donates record $6 billion Berkshire sharesReuters Warren Buffett Donates …,neutral,0.897022008895874
2025-06-28,Warren Buffett announces $6 billion in donations to five foundations,"NEW YORK (AP) — Famed investor Warren Buffett is donating $6 billion worth of his company’s stock to five foundations, bringing the total he has given to them since 2006 to roughly $60 billion, based on their value when received. Buffett said late Friday that…",positive,0.5096542835235596
2025-06-28,Buffett donates $6 billion in Berkshire shares to charities,"Warren Buffett will donate about $6 billion of Berkshire Hathaway Inc. shares to five foundations as part of a pledge he made nearly two decades ago. About 9.43 million Class B shares will be given to the Bill & Melinda Gates Foundation Trust, according to a …",neutral,0.9187590479850769
2025-06-28,Buffett donates $6 billion in Berkshire shares to charities,"About 9.43 million Class B shares will be given to the Bill & Melinda Gates Foundation Trust, and another 2.92 million shares will be donated to his children’s foundations.",neutral,0.9247393012046814
